_step,total_comm_count,episode_reward_dyna,run_id,run_name
22151,137216,-26.428433418273926,076aeh46,no routing aorpo rest_seed = 30 k = 6
22269,137216,-25.558730125427246,076aeh46,no routing aorpo rest_seed = 30 k = 6
22321,139264,-25.558730125427246,076aeh46,no routing aorpo rest_seed = 30 k = 6
22439,139264,-26.705206871032715,076aeh46,no routing aorpo rest_seed = 30 k = 6
22491,141312,-26.705206871032715,076aeh46,no routing aorpo rest_seed = 30 k = 6
22609,141312,-26.41859245300293,076aeh46,no routing aorpo rest_seed = 30 k = 6
22661,143360,-26.41859245300293,076aeh46,no routing aorpo rest_seed = 30 k = 6
22779,143360,-27.034825325012207,076aeh46,no routing aorpo rest_seed = 30 k = 6
22831,145408,-27.034825325012207,076aeh46,no routing aorpo rest_seed = 30 k = 6
22949,145408,-26.24496078491211,076aeh46,no routing aorpo rest_seed = 30 k = 6
23001,147456,-26.24496078491211,076aeh46,no routing aorpo rest_seed = 30 k = 6
23119,147456,-26.659846305847168,076aeh46,no routing aorpo rest_seed = 30 k = 6
23171,149504,-26.659846305847168,076aeh46,no routing aorpo rest_seed = 30 k = 6
23289,149504,-26.46388816833496,076aeh46,no routing aorpo rest_seed = 30 k = 6
23341,151552,-26.46388816833496,076aeh46,no routing aorpo rest_seed = 30 k = 6
23459,151552,-25.33154296875,076aeh46,no routing aorpo rest_seed = 30 k = 6
23511,153600,-25.33154296875,076aeh46,no routing aorpo rest_seed = 30 k = 6
23629,153600,-26.46870708465576,076aeh46,no routing aorpo rest_seed = 30 k = 6
23681,155648,-26.46870708465576,076aeh46,no routing aorpo rest_seed = 30 k = 6
23799,155648,-26.21392250061035,076aeh46,no routing aorpo rest_seed = 30 k = 6
23851,157696,-26.21392250061035,076aeh46,no routing aorpo rest_seed = 30 k = 6
23969,157696,-26.621914863586426,076aeh46,no routing aorpo rest_seed = 30 k = 6
24021,159744,-26.621914863586426,076aeh46,no routing aorpo rest_seed = 30 k = 6
24139,159744,-26.249566078186035,076aeh46,no routing aorpo rest_seed = 30 k = 6
24191,161792,-26.249566078186035,076aeh46,no routing aorpo rest_seed = 30 k = 6
24309,161792,-25.541481971740723,076aeh46,no routing aorpo rest_seed = 30 k = 6
24361,163840,-25.541481971740723,076aeh46,no routing aorpo rest_seed = 30 k = 6
24479,163840,-26.040854454040527,076aeh46,no routing aorpo rest_seed = 30 k = 6
24531,165888,-26.040854454040527,076aeh46,no routing aorpo rest_seed = 30 k = 6
24649,165888,-26.517952919006348,076aeh46,no routing aorpo rest_seed = 30 k = 6
24701,167936,-26.517952919006348,076aeh46,no routing aorpo rest_seed = 30 k = 6
24819,167936,-26.4820613861084,076aeh46,no routing aorpo rest_seed = 30 k = 6
24871,169984,-26.4820613861084,076aeh46,no routing aorpo rest_seed = 30 k = 6
24989,169984,-26.362499237060547,076aeh46,no routing aorpo rest_seed = 30 k = 6
25041,172032,-26.362499237060547,076aeh46,no routing aorpo rest_seed = 30 k = 6
25159,172032,-26.491609573364258,076aeh46,no routing aorpo rest_seed = 30 k = 6
25211,174080,-26.491609573364258,076aeh46,no routing aorpo rest_seed = 30 k = 6
25329,174080,-26.8051176071167,076aeh46,no routing aorpo rest_seed = 30 k = 6
25381,176128,-26.8051176071167,076aeh46,no routing aorpo rest_seed = 30 k = 6
25499,176128,-25.855236053466797,076aeh46,no routing aorpo rest_seed = 30 k = 6
25551,178176,-25.855236053466797,076aeh46,no routing aorpo rest_seed = 30 k = 6
25669,178176,-26.5523681640625,076aeh46,no routing aorpo rest_seed = 30 k = 6
25721,180224,-26.5523681640625,076aeh46,no routing aorpo rest_seed = 30 k = 6
25839,180224,-26.147788047790527,076aeh46,no routing aorpo rest_seed = 30 k = 6
25891,182272,-26.147788047790527,076aeh46,no routing aorpo rest_seed = 30 k = 6
26009,182272,-26.017593383789062,076aeh46,no routing aorpo rest_seed = 30 k = 6
26061,184320,-26.017593383789062,076aeh46,no routing aorpo rest_seed = 30 k = 6
26179,184320,-25.992591857910156,076aeh46,no routing aorpo rest_seed = 30 k = 6
26231,186368,-25.992591857910156,076aeh46,no routing aorpo rest_seed = 30 k = 6
26349,186368,-26.556381225585938,076aeh46,no routing aorpo rest_seed = 30 k = 6
26401,188416,-26.556381225585938,076aeh46,no routing aorpo rest_seed = 30 k = 6
26519,188416,-26.09475803375244,076aeh46,no routing aorpo rest_seed = 30 k = 6
26571,190464,-26.09475803375244,076aeh46,no routing aorpo rest_seed = 30 k = 6
26689,190464,-26.498984336853027,076aeh46,no routing aorpo rest_seed = 30 k = 6
26741,192512,-26.498984336853027,076aeh46,no routing aorpo rest_seed = 30 k = 6
26859,192512,-25.3936185836792,076aeh46,no routing aorpo rest_seed = 30 k = 6
26911,194560,-25.3936185836792,076aeh46,no routing aorpo rest_seed = 30 k = 6
27029,194560,-26.160242080688477,076aeh46,no routing aorpo rest_seed = 30 k = 6
27081,196608,-26.160242080688477,076aeh46,no routing aorpo rest_seed = 30 k = 6
27199,196608,-26.390609741210938,076aeh46,no routing aorpo rest_seed = 30 k = 6
27251,198656,-26.390609741210938,076aeh46,no routing aorpo rest_seed = 30 k = 6
27369,198656,-26.203306198120117,076aeh46,no routing aorpo rest_seed = 30 k = 6
27421,200704,-26.203306198120117,076aeh46,no routing aorpo rest_seed = 30 k = 6
27539,200704,-26.974377632141113,076aeh46,no routing aorpo rest_seed = 30 k = 6
27591,202752,-26.974377632141113,076aeh46,no routing aorpo rest_seed = 30 k = 6
27709,202752,-26.564650535583496,076aeh46,no routing aorpo rest_seed = 30 k = 6
27761,204800,-26.564650535583496,076aeh46,no routing aorpo rest_seed = 30 k = 6
27879,204800,-26.117365837097168,076aeh46,no routing aorpo rest_seed = 30 k = 6
27931,206848,-26.117365837097168,076aeh46,no routing aorpo rest_seed = 30 k = 6
28049,206848,-26.024648666381836,076aeh46,no routing aorpo rest_seed = 30 k = 6
28101,208896,-26.024648666381836,076aeh46,no routing aorpo rest_seed = 30 k = 6
28219,208896,-26.131718635559082,076aeh46,no routing aorpo rest_seed = 30 k = 6
